Date,Gold_Price,SAHMREALTIME,T10Y2Y,VIXCLS,DEXUSEU,DTWEXBGS,FEDFUNDS,GS10,GS2,CPIAUCSL,GDP,PCEPI,SP500,Crude_Oil,Disaster_Flag,Epidemic_Start_Flag,avg_tone,conflict_war_count,civil_unrest_protest_count
2019-01-04,1284.92,0.13,0.17,21.38,1.141,114.9813,2.4,2.71,2.54,252.561,21111.6,102.648,2531.94,47.76,1,0,-1.7272800628128622,12760,1937
2019-01-07,1288.67,0.13,0.17,21.4,1.1468,114.5621,2.4,2.71,2.54,252.561,21111.6,102.648,2549.69,48.27,1,0,-1.5298809647513942,13426,2255
2019-01-08,1285.35,0.13,0.15,20.47,1.1444,114.7272,2.4,2.71,2.54,252.561,21111.6,102.648,2574.41,49.58,1,0,-1.6901332699674472,14578,2666
2019-01-09,1293.13,0.13,0.18,19.98,1.1524,114.1394,2.4,2.71,2.54,252.561,21111.6,102.648,2584.96,52.19,1,0,-1.5474615476822409,13069,2638
2019-01-10,1286.38,0.13,0.18,19.5,1.1517,114.048,2.4,2.71,2.54,252.561,21111.6,102.648,2596.64,52.42,1,0,-1.4686174393049054,13134,2730
2019-01-11,1288.0,0.13,0.16,18.19,1.1479,114.0383,2.4,2.71,2.54,252.561,21111.6,102.648,2596.26,51.44,1,0,-1.6451018524527417,13816,2895
2019-01-14,1291.73,0.13,0.18,19.07,1.1479,114.0383,2.4,2.71,2.54,252.561,21111.6,102.648,2582.61,50.31,1,0,-1.579177092748422,13948,2626
2019-01-15,1289.31,0.13,0.19,18.6,1.1392,114.3374,2.4,2.71,2.54,252.561,21111.6,102.648,2610.3,51.8,1,0,-1.502017608902669,14206,2726
2019-01-16,1293.52,0.13,0.18,19.04,1.1408,114.1341,2.4,2.71,2.54,252.561,21111.6,102.648,2616.1,52.08,1,0,-1.4497183048137006,14887,2760
2019-01-17,1291.9,0.13,0.19,18.06,1.1386,114.4087,2.4,2.71,2.54,252.561,21111.6,102.648,2635.96,51.83,1,0,-1.4195967318165803,15201,2645
2019-01-18,1281.49,0.13,0.17,17.8,1.1362,114.5555,2.4,2.71,2.54,252.561,21111.6,102.648,2670.71,53.6,1,0,-1.444465026245727,14250,2597
2019-01-21,1280.28,0.13,0.17,17.8,1.1362,114.5555,2.4,2.71,2.54,252.561,21111.6,102.648,2670.71,53.6,1,0,-1.5593201712029006,15937,2820
2019-01-22,1285.04,0.13,0.16,20.8,1.1359,114.7515,2.4,2.71,2.54,252.561,21111.6,102.648,2632.9,52.59,1,0,-1.382022893786102,15486,2909
2019-01-23,1282.39,0.13,0.18,19.52,1.139,114.5732,2.4,2.71,2.54,252.561,21111.6,102.648,2638.7,52.44,1,0,-1.3527864932936684,14763,3326
2019-01-24,1280.94,0.13,0.16,18.89,1.1322,114.614,2.4,2.71,2.54,252.561,21111.6,102.648,2642.33,52.94,1,0,-1.3549080959859825,14575,3590
2019-01-25,1303.22,0.13,0.16,17.42,1.1407,114.0168,2.4,2.71,2.54,252.561,21111.6,102.648,2664.76,53.53,1,0,-1.4299042625718668,14213,2898
2019-01-28,1303.53,0.13,0.15,18.87,1.1438,114.0493,2.4,2.71,2.54,252.561,21111.6,102.648,2643.85,51.79,1,0,-1.452225789879472,13452,2696
2019-01-29,1311.93,0.13,0.16,19.13,1.1424,114.0227,2.4,2.71,2.54,252.561,21111.6,102.648,2640.0,53.07,1,0,-1.5608701925098472,15427,2555
2019-01-30,1319.91,0.13,0.18,17.66,1.1418,114.0705,2.4,2.71,2.54,252.561,21111.6,102.648,2681.05,54.18,1,0,-1.4527611270559122,14090,2791
2019-01-31,1320.94,0.13,0.18,16.57,1.1454,113.5476,2.4,2.71,2.54,252.561,21111.6,102.648,2704.1,53.84,1,0,-1.3779616082211437,13317,2814
2019-02-01,1318.0,0.17,0.18,16.14,1.1474,113.7524,2.4,2.68,2.5,253.319,21111.6,102.836,2706.53,55.29,1,0,-1.405975994169375,13218,2515
2019-02-04,1311.75,0.17,0.2,15.73,1.1438,113.8738,2.4,2.68,2.5,253.319,21111.6,102.836,2724.87,54.57,1,0,-1.348643094911968,12719,2525
2019-02-05,1315.01,0.17,0.18,15.57,1.1406,114.0404,2.4,2.68,2.5,253.319,21111.6,102.836,2737.7,53.69,1,0,-1.2925838085240124,14220,2512
2019-02-06,1306.22,0.17,0.18,15.38,1.138,114.2275,2.4,2.68,2.5,253.319,21111.6,102.836,2731.61,53.94,1,0,-1.1867785642463335,14057,2435
2019-02-07,1310.09,0.17,0.17,16.37,1.1357,114.4308,2.4,2.68,2.5,253.319,21111.6,102.836,2706.05,52.68,1,0,-1.2178635986564974,13584,2708
2019-02-08,1314.07,0.17,0.18,15.72,1.1326,114.4975,2.4,2.68,2.5,253.319,21111.6,102.836,2707.88,52.75,1,0,-1.285153430955623,13911,2546
2019-02-11,1308.33,0.17,0.17,15.97,1.1277,115.0288,2.4,2.68,2.5,253.319,21111.6,102.836,2709.8,52.43,1,0,-1.1597854163812464,13210,3049
2019-02-12,1310.89,0.17,0.18,15.43,1.1316,114.7278,2.4,2.68,2.5,253.319,21111.6,102.836,2744.73,53.14,1,0,-1.3335572258789492,14365,3136
2019-02-13,1306.19,0.17,0.18,15.65,1.1288,114.9388,2.4,2.68,2.5,253.319,21111.6,102.836,2753.03,53.84,1,0,-1.3032384922053089,15163,2945
2019-02-14,1312.55,0.17,0.16,16.22,1.1284,115.0984,2.4,2.68,2.5,253.319,21111.6,102.836,2745.73,54.4,1,0,-1.362268677702408,15972,2710
2019-02-15,1321.41,0.17,0.14,14.91,1.1268,114.9899,2.4,2.68,2.5,253.319,21111.6,102.836,2775.6,55.58,1,0,-1.692269484061852,16319,2919
2019-02-18,1326.9,0.17,0.14,14.91,1.1268,114.9899,2.4,2.68,2.5,253.319,21111.6,102.836,2775.6,55.58,1,0,-1.5295491363439366,14206,2830
2019-02-19,1341.16,0.17,0.15,14.88,1.1328,114.5676,2.4,2.68,2.5,253.319,21111.6,102.836,2779.76,56.12,1,0,-1.3979967610257968,14470,2992
2019-02-20,1338.49,0.17,0.15,14.02,1.1328,114.5676,2.4,2.68,2.5,253.319,21111.6,102.836,2784.7,56.9,1,0,-1.327387255255714,15132,3001
2019-02-21,1323.49,0.17,0.16,14.46,1.1338,114.507,2.4,2.68,2.5,253.319,21111.6,102.836,2774.88,56.95,1,0,-1.3613407865750558,15131,2886
2019-02-22,1327.8,0.17,0.17,13.51,1.1342,114.2692,2.4,2.68,2.5,253.319,21111.6,102.836,2792.67,57.01,1,0,-1.3877485317110092,15259,2756
2019-02-25,1327.12,0.17,0.16,14.85,1.1345,114.1432,2.4,2.68,2.5,253.319,21111.6,102.836,2796.11,55.32,1,0,-1.2289540360565987,14079,2653
2019-02-26,1328.96,0.17,0.16,15.17,1.1374,114.0662,2.4,2.68,2.5,253.319,21111.6,102.836,2793.9,55.4,1,0,-1.5450561237413645,16848,2946
2019-02-27,1319.88,0.17,0.19,14.7,1.137,114.0337,2.4,2.68,2.5,253.319,21111.6,102.836,2792.38,56.92,1,0,-1.4289024426936867,18465,2793
2019-02-28,1313.05,0.17,0.21,14.78,1.1379,114.1971,2.4,2.68,2.5,253.319,21111.6,102.836,2784.49,57.21,1,0,-1.3457252449903576,16391,2749
2019-03-01,1293.56,0.13,0.21,13.57,1.1376,114.535,2.41,2.57,2.41,254.277,21111.6,103.069,2803.69,55.76,1,0,-1.3745168035318935,15746,2782
2019-03-04,1286.66,0.13,0.17,14.63,1.1328,114.6903,2.41,2.57,2.41,254.277,21111.6,103.069,2792.81,56.6,1,0,-1.2928547511332626,14383,2818
2019-03-05,1287.43,0.13,0.17,14.74,1.13,114.8019,2.41,2.57,2.41,254.277,21111.6,103.069,2789.65,56.55,1,0,-1.313197939999562,14671,3021
2019-03-06,1286.76,0.13,0.17,15.74,1.132,114.9697,2.41,2.57,2.41,254.277,21111.6,103.069,2771.45,56.22,1,0,-1.3280565944922649,14317,3050
2019-03-07,1285.74,0.13,0.17,16.59,1.1214,115.4905,2.41,2.57,2.41,254.277,21111.6,103.069,2748.93,56.6,1,0,-1.3655463744520528,14929,2910
2019-03-08,1298.39,0.13,0.17,16.05,1.1243,115.3585,2.41,2.57,2.41,254.277,21111.6,103.069,2743.07,55.77,1,0,-1.3480083189788492,13281,3433
2019-03-11,1294.25,0.13,0.17,14.33,1.1226,115.2953,2.41,2.57,2.41,254.277,21111.6,103.069,2783.3,56.79,1,0,-1.3379716080198405,14254,3119
2019-03-12,1302.01,0.13,0.16,13.77,1.1276,114.9376,2.41,2.57,2.41,254.277,21111.6,103.069,2791.52,56.89,1,0,-1.2785450493594976,14277,3124
2019-03-13,1309.28,0.13,0.16,13.41,1.131,114.7361,2.41,2.57,2.41,254.277,21111.6,103.069,2810.92,58.27,1,0,-1.4432184228666525,14144,3108
2019-03-14,1296.28,0.13,0.17,13.5,1.1304,114.7891,2.41,2.57,2.41,254.277,21111.6,103.069,2808.48,58.59,1,0,-1.5275115427926005,15971,3384
2019-03-15,1301.38,0.13,0.16,12.88,1.1326,114.5808,2.41,2.57,2.41,254.277,21111.6,103.069,2822.48,58.51,1,0,-2.003629802347778,20873,4300
